folder,favorite,type,name,notes,fields,reprompt,login_uri,login_username,login_password,login_totp
test_folder,1,login,TestAccount_550,Demo login for testing,,0,https://testapp.net,demo_test_69,Admin626#,
test_folder,,login,TestAccount_551,Test account for development,,0,https://samplesite.edu,demo_cat_87,Password980!,
test_folder,1,login,TestAccount_552,Mock user for system testing,,0,https://mocksite.com,demo_admin_80,Admin131#,
test_folder,1,login,TestAccount_553,Test account for development,,0,https://samplesite.edu,demo_work_67,Admin965#,
test_folder,1,login,TestAccount_554,Sample account for documentation,,0,https://demoservice.org,test_user_261,Password339!,
test_folder,,login,TestAccount_555,Demo login for testing,,0,https://mocksite.com,test_user_516,Admin112#,
test_folder,,login,TestAccount_556,Sample account for documentation,,0,https://testapp.net,demo_cat_60,TestPass577,
test_folder,,login,TestAccount_557,Mock user for system testing,,0,https://mocksite.com,test_user_817,TestPass912,
test_folder,1,login,TestAccount_558,Sample account for documentation,,0,https://demoservice.org,demo_love_40,TestPass605,
test_folder,,login,TestAccount_559,Mock user for system testing,,0,https://mocksite.com,sample_social_89,Password935!,
test_folder,,login,TestAccount_560,Test account for development,,0,https://samplesite.edu,demo_password_81,Admin746#,
test_folder,,login,TestAccount_561,Test account for development,,0,https://samplesite.edu,test_user_241,Password525!,
test_folder,1,login,TestAccount_562,Test account for development,,0,https://mocksite.com,test_user_812,TestPass509,
test_folder,1,login,TestAccount_563,Test account for development,,0,https://testapp.net,demo_admin_33,TestPass924,
test_folder,,login,TestAccount_564,Sample account for documentation,,0,https://testapp.net,sample_email_36,TestPass197,
test_folder,1,login,TestAccount_565,Mock user for system testing,,0,https://testapp.net,demo_work_95,Admin569#,
test_folder,,login,TestAccount_566,Test account for development,,0,https://samplesite.edu,demo_work_79,Password587!,
test_folder,1,login,TestAccount_567,Test account for development,,0,https://testapp.net,test_user_456,Password750!,
test_folder,,login,TestAccount_568,Mock user for system testing,,0,https://mocksite.com,demo_cat_27,Admin647#,
test_folder,1,login,TestAccount_569,Demo login for testing,,0,https://testapp.net,test_user_519,Password388!,
test_folder,1,login,TestAccount_570,Demo login for testing,,0,https://mocksite.com,sample_email_29,TestPass602,
test_folder,,login,TestAccount_571,Sample account for documentation,,0,https://samplesite.edu,sample_email_58,Admin766#,
test_folder,,login,TestAccount_572,Mock user for system testing,,0,https://mocksite.com,demo_cat_56,TestPass782,
test_folder,,login,TestAccount_573,Test account for development,,0,https://samplesite.edu,test_user_741,Admin208#,
test_folder,,login,TestAccount_574,Demo login for testing,,0,https://mocksite.com,test_user_697,TestPass871,
test_folder,1,login,TestAccount_575,Sample account for documentation,,0,https://mocksite.com,test_user_600,TestPass885,
test_folder,1,login,TestAccount_576,Sample account for documentation,,0,https://samplesite.edu,sample_social_42,Password421!,
test_folder,1,login,TestAccount_577,Mock user for system testing,,0,https://demoservice.org,demo_admin_17,Admin512#,
test_folder,1,login,TestAccount_578,Demo login for testing,,0,https://testapp.net,test_user_807,Password485!,
test_folder,,login,TestAccount_579,Sample account for documentation,,0,https://testapp.net,demo_cat_48,TestPass521,
test_folder,1,login,TestAccount_580,Demo login for testing,,0,https://demoservice.org,demo_password_93,Admin642#,
test_folder,,login,TestAccount_581,Mock user for system testing,,0,https://testapp.net,demo_admin_40,TestPass520,
test_folder,,login,TestAccount_582,Test account for development,,0,https://testapp.net,sample_banking_39,Admin441#,
test_folder,,login,TestAccount_583,Sample account for documentation,,0,https://demoservice.org,test_user_819,Admin704#,
test_folder,1,login,TestAccount_584,Demo login for testing,,0,https://testapp.net,demo_password_81,Password659!,
test_folder,1,login,TestAccount_585,Demo login for testing,,0,https://mocksite.com,demo_cat_85,Password427!,
test_folder,,login,TestAccount_586,Test account for development,,0,https://demoservice.org,demo_password_20,Admin687#,
test_folder,1,login,TestAccount_587,Sample account for documentation,,0,https://mocksite.com,test_user_253,Password538!,
test_folder,1,login,TestAccount_588,Mock user for system testing,,0,https://demoservice.org,test_user_988,TestPass870,
test_folder,1,login,TestAccount_589,Demo login for testing,,0,https://testapp.net,sample_shopping_39,TestPass958,
test_folder,,login,TestAccount_590,Mock user for system testing,,0,https://demoservice.org,sample_shopping_75,Admin797#,
test_folder,,login,TestAccount_591,Sample account for documentation,,0,https://mocksite.com,sample_banking_17,Password717!,
test_folder,1,login,TestAccount_592,Sample account for documentation,,0,https://mocksite.com,demo_password_63,TestPass382,
test_folder,,login,TestAccount_593,Sample account for documentation,,0,https://samplesite.edu,test_user_444,TestPass425,
test_folder,,login,TestAccount_594,Sample account for documentation,,0,https://mocksite.com,test_user_172,TestPass813,
test_folder,,login,TestAccount_595,Demo login for testing,,0,https://demoservice.org,sample_email_97,Password986!,
test_folder,,login,TestAccount_596,Sample account for documentation,,0,https://testapp.net,test_user_612,Admin472#,
test_folder,,login,TestAccount_597,Mock user for system testing,,0,https://mocksite.com,sample_shopping_59,TestPass198,
test_folder,1,login,TestAccount_598,Mock user for system testing,,0,https://demoservice.org,demo_cat_69,Password355!,
test_folder,,login,TestAccount_599,Test account for development,,0,https://mocksite.com,demo_password_26,TestPass401,
test_folder,1,login,TestAccount_600,Test account for development,,0,https://testapp.net,demo_password_82,Password986!,
test_folder,1,login,TestAccount_601,Sample account for documentation,,0,https://testapp.net,test_user_146,TestPass535,
test_folder,,login,TestAccount_602,Test account for development,,0,https://mocksite.com,test_user_402,TestPass148,
test_folder,,login,TestAccount_603,Sample account for documentation,,0,https://samplesite.edu,sample_email_72,TestPass295,
test_folder,1,login,TestAccount_604,Demo login for testing,,0,https://testapp.net,test_user_749,Password638!,
test_folder,,login,TestAccount_605,Sample account for documentation,,0,https://samplesite.edu,demo_cat_89,Password297!,
test_folder,1,login,TestAccount_606,Test account for development,,0,https://testapp.net,test_user_915,Admin468#,
test_folder,,login,TestAccount_607,Mock user for system testing,,0,https://testapp.net,demo_work_26,Admin339#,
test_folder,1,login,TestAccount_608,Demo login for testing,,0,https://mocksite.com,demo_admin_55,TestPass713,
test_folder,,login,TestAccount_609,Mock user for system testing,,0,https://testapp.net,sample_social_35,Password374!,
test_folder,,login,TestAccount_610,Sample account for documentation,,0,https://testapp.net,test_user_851,TestPass766,
test_folder,,login,TestAccount_611,Test account for development,,0,https://testapp.net,sample_shopping_41,Password927!,
test_folder,1,login,TestAccount_612,Demo login for testing,,0,https://samplesite.edu,demo_test_80,TestPass296,
test_folder,,login,TestAccount_613,Mock user for system testing,,0,https://demoservice.org,sample_banking_2,TestPass401,
test_folder,1,login,TestAccount_614,Demo login for testing,,0,https://testapp.net,demo_work_20,TestPass739,
test_folder,1,login,TestAccount_615,Sample account for documentation,,0,https://testapp.net,sample_email_18,Password123!,
test_folder,1,login,TestAccount_616,Demo login for testing,,0,https://demoservice.org,test_user_252,TestPass673,
test_folder,,login,TestAccount_617,Sample account for documentation,,0,https://mocksite.com,test_user_504,Admin332#,
test_folder,1,login,TestAccount_618,Demo login for testing,,0,https://demoservice.org,test_user_277,Admin433#,
test_folder,1,login,TestAccount_619,Sample account for documentation,,0,https://testapp.net,sample_email_57,Admin146#,
test_folder,1,login,TestAccount_620,Sample account for documentation,,0,https://mocksite.com,sample_social_85,TestPass502,
test_folder,1,login,TestAccount_621,Sample account for documentation,,0,https://demoservice.org,sample_email_6,Admin177#,
test_folder,,login,TestAccount_622,Test account for development,,0,https://mocksite.com,sample_social_53,TestPass227,
test_folder,,login,TestAccount_623,Mock user for system testing,,0,https://mocksite.com,sample_banking_79,Password158!,
test_folder,1,login,TestAccount_624,Demo login for testing,,0,https://mocksite.com,sample_email_11,TestPass375,
test_folder,1,login,TestAccount_625,Demo login for testing,,0,https://demoservice.org,sample_banking_71,Password695!,
test_folder,1,login,TestAccount_626,Test account for development,,0,https://samplesite.edu,sample_shopping_97,Password593!,
test_folder,1,login,TestAccount_627,Test account for development,,0,https://demoservice.org,sample_banking_86,TestPass188,
test_folder,,login,TestAccount_628,Test account for development,,0,https://mocksite.com,test_user_698,Password112!,
test_folder,,login,TestAccount_629,Mock user for system testing,,0,https://samplesite.edu,sample_social_46,Password482!,
test_folder,1,login,TestAccount_630,Test account for development,,0,https://testapp.net,sample_banking_1,Admin872#,
test_folder,1,login,TestAccount_631,Demo login for testing,,0,https://demoservice.org,test_user_295,TestPass869,
test_folder,1,login,TestAccount_632,Demo login for testing,,0,https://samplesite.edu,test_user_242,Admin210#,
test_folder,1,login,TestAccount_633,Mock user for system testing,,0,https://testapp.net,test_user_465,TestPass888,
test_folder,1,login,TestAccount_634,Mock user for system testing,,0,https://demoservice.org,test_user_798,TestPass618,
test_folder,,login,TestAccount_635,Test account for development,,0,https://mocksite.com,sample_email_20,TestPass765,
test_folder,1,login,TestAccount_636,Test account for development,,0,https://testapp.net,demo_admin_93,Admin332#,
test_folder,1,login,TestAccount_637,Demo login for testing,,0,https://mocksite.com,test_user_440,TestPass752,
test_folder,,login,TestAccount_638,Test account for development,,0,https://mocksite.com,demo_work_79,Admin980#,
test_folder,,login,TestAccount_639,Sample account for documentation,,0,https://samplesite.edu,test_user_307,Admin223#,
test_folder,1,login,TestAccount_640,Mock user for system testing,,0,https://demoservice.org,demo_test_92,Admin472#,
test_folder,1,login,TestAccount_641,Sample account for documentation,,0,https://samplesite.edu,sample_banking_7,Password185!,
test_folder,,login,TestAccount_642,Sample account for documentation,,0,https://demoservice.org,test_user_487,Password894!,
test_folder,,login,TestAccount_643,Sample account for documentation,,0,https://mocksite.com,test_user_598,Admin143#,
test_folder,,login,TestAccount_644,Mock user for system testing,,0,https://demoservice.org,sample_banking_73,Password255!,
test_folder,,login,TestAccount_645,Mock user for system testing,,0,https://testapp.net,test_user_310,Admin701#,
test_folder,,login,TestAccount_646,Demo login for testing,,0,https://mocksite.com,demo_password_18,TestPass707,
test_folder,,login,TestAccount_647,Test account for development,,0,https://samplesite.edu,test_user_127,TestPass394,
test_folder,1,login,TestAccount_648,Mock user for system testing,,0,https://demoservice.org,demo_test_55,TestPass430,
test_folder,,login,TestAccount_649,Demo login for testing,,0,https://samplesite.edu,test_user_462,Password245!,
test_folder,,login,TestAccount_650,Demo login for testing,,0,https://demoservice.org,demo_love_22,Admin177#,
test_folder,,login,TestAccount_651,Demo login for testing,,0,https://mocksite.com,demo_work_76,Admin763#,
test_folder,1,login,TestAccount_652,Mock user for system testing,,0,https://samplesite.edu,demo_love_14,Password111!,
test_folder,1,login,TestAccount_653,Demo login for testing,,0,https://samplesite.edu,test_user_157,TestPass591,
test_folder,,login,TestAccount_654,Mock user for system testing,,0,https://testapp.net,demo_admin_92,Admin827#,
test_folder,1,login,TestAccount_655,Test account for development,,0,https://demoservice.org,sample_shopping_38,Password733!,
test_folder,,login,TestAccount_656,Demo login for testing,,0,https://demoservice.org,sample_email_33,Admin481#,
test_folder,,login,TestAccount_657,Demo login for testing,,0,https://mocksite.com,demo_love_45,TestPass715,
test_folder,,login,TestAccount_658,Sample account for documentation,,0,https://mocksite.com,test_user_424,Admin548#,
test_folder,,login,TestAccount_659,Demo login for testing,,0,https://testapp.net,demo_admin_64,TestPass899,
test_folder,1,login,TestAccount_660,Mock user for system testing,,0,https://samplesite.edu,sample_social_58,Password352!,
test_folder,1,login,TestAccount_661,Demo login for testing,,0,https://demoservice.org,demo_password_61,Admin410#,
test_folder,,login,TestAccount_662,Test account for development,,0,https://samplesite.edu,demo_cat_35,TestPass361,
test_folder,1,login,TestAccount_663,Test account for development,,0,https://mocksite.com,sample_social_22,TestPass485,
test_folder,,login,TestAccount_664,Mock user for system testing,,0,https://testapp.net,test_user_470,TestPass439,
test_folder,,login,TestAccount_665,Demo login for testing,,0,https://demoservice.org,sample_shopping_44,Password554!,
test_folder,,login,TestAccount_666,Mock user for system testing,,0,https://demoservice.org,test_user_498,Admin190#,
test_folder,,login,TestAccount_667,Demo login for testing,,0,https://demoservice.org,sample_social_31,Password141!,
test_folder,1,login,TestAccount_668,Demo login for testing,,0,https://mocksite.com,sample_shopping_9,Password686!,
test_folder,1,login,TestAccount_669,Test account for development,,0,https://demoservice.org,demo_cat_81,Password410!,
test_folder,,login,TestAccount_670,Mock user for system testing,,0,https://mocksite.com,sample_shopping_7,Admin593#,
test_folder,1,login,TestAccount_671,Sample account for documentation,,0,https://mocksite.com,demo_cat_70,Password897!,
test_folder,,login,TestAccount_672,Mock user for system testing,,0,https://mocksite.com,test_user_547,TestPass109,
test_folder,,login,TestAccount_673,Test account for development,,0,https://samplesite.edu,sample_email_98,TestPass665,
test_folder,1,login,TestAccount_674,Demo login for testing,,0,https://testapp.net,sample_social_96,Admin980#,
test_folder,,login,TestAccount_675,Test account for development,,0,https://mocksite.com,test_user_867,TestPass385,
test_folder,,login,TestAccount_676,Sample account for documentation,,0,https://samplesite.edu,test_user_277,Password146!,
test_folder,,login,TestAccount_677,Demo login for testing,,0,https://samplesite.edu,demo_admin_71,Password601!,
test_folder,,login,TestAccount_678,Test account for development,,0,https://samplesite.edu,sample_social_43,Password611!,
test_folder,,login,TestAccount_679,Test account for development,,0,https://samplesite.edu,demo_work_18,Admin216#,
test_folder,1,login,TestAccount_680,Mock user for system testing,,0,https://mocksite.com,sample_banking_27,TestPass253,
test_folder,1,login,TestAccount_681,Mock user for system testing,,0,https://demoservice.org,sample_email_1,TestPass641,
test_folder,1,login,TestAccount_682,Sample account for documentation,,0,https://samplesite.edu,sample_banking_88,Admin458#,
test_folder,,login,TestAccount_683,Sample account for documentation,,0,https://testapp.net,test_user_481,Password677!,
test_folder,1,login,TestAccount_684,Test account for development,,0,https://samplesite.edu,test_user_112,Password466!,
test_folder,,login,TestAccount_685,Sample account for documentation,,0,https://demoservice.org,demo_work_89,Admin500#,
test_folder,,login,TestAccount_686,Mock user for system testing,,0,https://samplesite.edu,test_user_485,Admin987#,
test_folder,,login,TestAccount_687,Sample account for documentation,,0,https://demoservice.org,demo_cat_90,TestPass762,
test_folder,,login,TestAccount_688,Test account for development,,0,https://samplesite.edu,test_user_661,Password491!,
test_folder,,login,TestAccount_689,Sample account for documentation,,0,https://testapp.net,demo_password_35,Password633!,
test_folder,,login,TestAccount_690,Test account for development,,0,https://mocksite.com,demo_test_32,Admin687#,
test_folder,1,login,TestAccount_691,Demo login for testing,,0,https://mocksite.com,test_user_722,Admin137#,
test_folder,1,login,TestAccount_692,Sample account for documentation,,0,https://samplesite.edu,sample_banking_20,Admin973#,
test_folder,1,login,TestAccount_693,Sample account for documentation,,0,https://mocksite.com,sample_email_68,Admin953#,
test_folder,,login,TestAccount_694,Mock user for system testing,,0,https://testapp.net,test_user_707,Admin349#,
test_folder,1,login,TestAccount_695,Sample account for documentation,,0,https://testapp.net,sample_email_46,TestPass654,
test_folder,1,login,TestAccount_696,Demo login for testing,,0,https://samplesite.edu,demo_love_41,Password271!,
test_folder,,login,TestAccount_697,Demo login for testing,,0,https://testapp.net,test_user_536,TestPass807,
test_folder,,login,TestAccount_698,Demo login for testing,,0,https://samplesite.edu,test_user_201,Password197!,
test_folder,1,login,TestAccount_699,Sample account for documentation,,0,https://mocksite.com,test_user_974,Password301!,
test_folder,1,login,TestAccount_700,Demo login for testing,,0,https://demoservice.org,sample_social_20,TestPass162,
test_folder,,login,TestAccount_701,Demo login for testing,,0,https://samplesite.edu,test_user_310,Admin311#,
test_folder,,login,TestAccount_702,Demo login for testing,,0,https://demoservice.org,demo_love_16,TestPass491,
test_folder,1,login,TestAccount_703,Mock user for system testing,,0,https://testapp.net,demo_admin_32,Admin855#,
test_folder,,login,TestAccount_704,Sample account for documentation,,0,https://samplesite.edu,test_user_981,Admin174#,
test_folder,1,login,TestAccount_705,Test account for development,,0,https://testapp.net,demo_work_42,Password555!,
test_folder,,login,TestAccount_706,Test account for development,,0,https://testapp.net,demo_password_10,Admin260#,
test_folder,1,login,TestAccount_707,Demo login for testing,,0,https://samplesite.edu,test_user_240,Admin131#,
test_folder,1,login,TestAccount_708,Mock user for system testing,,0,https://testapp.net,sample_social_31,Password754!,
test_folder,1,login,TestAccount_709,Test account for development,,0,https://demoservice.org,demo_admin_33,TestPass645,
test_folder,1,login,TestAccount_710,Mock user for system testing,,0,https://mocksite.com,sample_shopping_97,Password291!,
test_folder,,login,TestAccount_711,Sample account for documentation,,0,https://testapp.net,sample_social_2,Password939!,
test_folder,,login,TestAccount_712,Mock user for system testing,,0,https://demoservice.org,sample_email_46,Password235!,
test_folder,1,login,TestAccount_713,Sample account for documentation,,0,https://demoservice.org,test_user_590,Admin973#,
test_folder,1,login,TestAccount_714,Sample account for documentation,,0,https://samplesite.edu,demo_admin_51,TestPass903,
test_folder,1,login,TestAccount_715,Test account for development,,0,https://demoservice.org,test_user_147,TestPass361,
test_folder,,login,TestAccount_716,Test account for development,,0,https://testapp.net,demo_password_55,Admin540#,
test_folder,,login,TestAccount_717,Mock user for system testing,,0,https://demoservice.org,demo_work_35,Password957!,
test_folder,,login,TestAccount_718,Mock user for system testing,,0,https://testapp.net,demo_work_57,TestPass472,
test_folder,,login,TestAccount_719,Sample account for documentation,,0,https://demoservice.org,demo_test_48,TestPass299,
test_folder,,login,TestAccount_720,Sample account for documentation,,0,https://demoservice.org,test_user_227,Password460!,
test_folder,,login,TestAccount_721,Test account for development,,0,https://testapp.net,test_user_625,TestPass335,
test_folder,,login,TestAccount_722,Demo login for testing,,0,https://testapp.net,demo_password_68,Admin369#,
test_folder,,login,TestAccount_723,Test account for development,,0,https://testapp.net,test_user_243,Admin155#,
test_folder,,login,TestAccount_724,Test account for development,,0,https://samplesite.edu,demo_admin_73,Admin899#,
test_folder,,login,TestAccount_725,Mock user for system testing,,0,https://samplesite.edu,sample_email_94,Password949!,
test_folder,1,login,TestAccount_726,Demo login for testing,,0,https://mocksite.com,sample_banking_30,TestPass598,
test_folder,,login,TestAccount_727,Sample account for documentation,,0,https://samplesite.edu,demo_admin_34,Admin193#,
test_folder,1,login,TestAccount_728,Demo login for testing,,0,https://samplesite.edu,sample_banking_6,Password929!,
test_folder,,login,TestAccount_729,Mock user for system testing,,0,https://samplesite.edu,sample_shopping_24,Password420!,
test_folder,1,login,TestAccount_730,Test account for development,,0,https://demoservice.org,sample_shopping_44,TestPass530,
test_folder,1,login,TestAccount_731,Demo login for testing,,0,https://testapp.net,sample_banking_6,Password990!,
test_folder,,login,TestAccount_732,Test account for development,,0,https://mocksite.com,test_user_243,Password400!,
test_folder,,login,TestAccount_733,Mock user for system testing,,0,https://samplesite.edu,sample_social_30,Admin674#,
test_folder,1,login,TestAccount_734,Test account for development,,0,https://samplesite.edu,test_user_708,Admin538#,
test_folder,1,login,TestAccount_735,Demo login for testing,,0,https://samplesite.edu,test_user_260,Password149!,
test_folder,,login,TestAccount_736,Sample account for documentation,,0,https://testapp.net,test_user_434,TestPass358,
test_folder,,login,TestAccount_737,Demo login for testing,,0,https://demoservice.org,sample_shopping_47,Admin676#,
test_folder,,login,TestAccount_738,Test account for development,,0,https://mocksite.com,test_user_751,Admin329#,
test_folder,,login,TestAccount_739,Mock user for system testing,,0,https://demoservice.org,demo_love_29,TestPass537,
test_folder,,login,TestAccount_740,Mock user for system testing,,0,https://mocksite.com,demo_work_51,Password314!,
test_folder,,login,TestAccount_741,Test account for development,,0,https://mocksite.com,test_user_666,Password828!,
test_folder,,login,TestAccount_742,Sample account for documentation,,0,https://demoservice.org,demo_admin_97,Admin222#,
test_folder,1,login,TestAccount_743,Sample account for documentation,,0,https://samplesite.edu,test_user_809,TestPass596,
test_folder,,login,TestAccount_744,Test account for development,,0,https://testapp.net,test_user_940,TestPass234,
test_folder,,login,TestAccount_745,Mock user for system testing,,0,https://samplesite.edu,demo_password_83,Password360!,
test_folder,,login,TestAccount_746,Mock user for system testing,,0,https://demoservice.org,sample_social_56,TestPass667,
test_folder,,login,TestAccount_747,Mock user for system testing,,0,https://testapp.net,demo_password_19,Password858!,
test_folder,,login,TestAccount_748,Test account for development,,0,https://samplesite.edu,demo_password_27,Admin285#,
test_folder,1,login,TestAccount_749,Sample account for documentation,,0,https://demoservice.org,test_user_235,Admin596#,
test_folder,,login,TestAccount_750,Mock user for system testing,,0,https://mocksite.com,demo_work_83,Admin669#,
test_folder,1,login,TestAccount_751,Sample account for documentation,,0,https://demoservice.org,test_user_393,TestPass991,
test_folder,,login,TestAccount_752,Mock user for system testing,,0,https://demoservice.org,test_user_546,Admin762#,
test_folder,1,login,TestAccount_753,Test account for development,,0,https://samplesite.edu,test_user_948,Admin626#,
test_folder,1,login,TestAccount_754,Test account for development,,0,https://testapp.net,demo_admin_23,TestPass561,
test_folder,,login,TestAccount_755,Mock user for system testing,,0,https://samplesite.edu,demo_password_12,Admin775#,
test_folder,1,login,TestAccount_756,Test account for development,,0,https://testapp.net,sample_email_9,Password231!,
test_folder,,login,TestAccount_757,Demo login for testing,,0,https://samplesite.edu,sample_shopping_16,Password522!,
test_folder,1,login,TestAccount_758,Mock user for system testing,,0,https://testapp.net,sample_banking_53,Password769!,
test_folder,,login,TestAccount_759,Sample account for documentation,,0,https://demoservice.org,test_user_935,TestPass928,
test_folder,1,login,TestAccount_760,Sample account for documentation,,0,https://mocksite.com,test_user_879,Admin386#,
test_folder,1,login,TestAccount_761,Sample account for documentation,,0,https://mocksite.com,sample_banking_99,Password532!,
test_folder,,login,TestAccount_762,Sample account for documentation,,0,https://testapp.net,demo_love_27,TestPass579,
test_folder,,login,TestAccount_763,Test account for development,,0,https://mocksite.com,test_user_103,TestPass884,
test_folder,1,login,TestAccount_764,Mock user for system testing,,0,https://mocksite.com,demo_test_20,Admin995#,
test_folder,,login,TestAccount_765,Mock user for system testing,,0,https://mocksite.com,demo_cat_34,Admin695#,
test_folder,,login,TestAccount_766,Sample account for documentation,,0,https://mocksite.com,test_user_921,TestPass460,
test_folder,1,login,TestAccount_767,Demo login for testing,,0,https://testapp.net,demo_admin_84,Password784!,
test_folder,1,login,TestAccount_768,Test account for development,,0,https://samplesite.edu,sample_banking_14,Admin741#,
test_folder,,login,TestAccount_769,Demo login for testing,,0,https://samplesite.edu,sample_social_76,TestPass576,
test_folder,,login,TestAccount_770,Mock user for system testing,,0,https://samplesite.edu,sample_email_5,TestPass322,
test_folder,1,login,TestAccount_771,Sample account for documentation,,0,https://testapp.net,test_user_390,Password203!,
test_folder,1,login,TestAccount_772,Mock user for system testing,,0,https://mocksite.com,sample_shopping_34,Admin239#,
test_folder,,login,TestAccount_773,Demo login for testing,,0,https://samplesite.edu,demo_password_75,TestPass755,
test_folder,1,login,TestAccount_774,Demo login for testing,,0,https://samplesite.edu,sample_shopping_72,Password718!,
test_folder,,login,TestAccount_775,Sample account for documentation,,0,https://testapp.net,sample_social_50,TestPass340,
test_folder,,login,TestAccount_776,Mock user for system testing,,0,https://testapp.net,sample_social_53,TestPass580,
test_folder,,login,TestAccount_777,Demo login for testing,,0,https://samplesite.edu,demo_work_76,Password602!,
test_folder,,login,TestAccount_778,Test account for development,,0,https://testapp.net,sample_banking_96,TestPass209,
test_folder,1,login,TestAccount_779,Mock user for system testing,,0,https://demoservice.org,test_user_473,Password631!,
test_folder,,login,TestAccount_780,Test account for development,,0,https://demoservice.org,sample_email_48,Password464!,
test_folder,,login,TestAccount_781,Test account for development,,0,https://testapp.net,demo_work_34,Admin256#,
test_folder,1,login,TestAccount_782,Test account for development,,0,https://samplesite.edu,sample_shopping_97,Admin391#,
test_folder,1,login,TestAccount_783,Demo login for testing,,0,https://mocksite.com,test_user_692,Admin739#,
test_folder,,login,TestAccount_784,Sample account for documentation,,0,https://samplesite.edu,demo_test_58,Password513!,
test_folder,1,login,TestAccount_785,Test account for development,,0,https://samplesite.edu,test_user_102,Password372!,
test_folder,1,login,TestAccount_786,Mock user for system testing,,0,https://demoservice.org,test_user_421,TestPass328,
test_folder,,login,TestAccount_787,Mock user for system testing,,0,https://demoservice.org,demo_cat_10,Admin989#,
test_folder,1,login,TestAccount_788,Mock user for system testing,,0,https://demoservice.org,demo_password_65,Admin691#,
test_folder,1,login,TestAccount_789,Test account for development,,0,https://demoservice.org,sample_shopping_77,Admin116#,
test_folder,1,login,TestAccount_790,Demo login for testing,,0,https://samplesite.edu,demo_admin_86,Password254!,
test_folder,1,login,TestAccount_791,Mock user for system testing,,0,https://testapp.net,test_user_662,Password535!,
test_folder,1,login,TestAccount_792,Mock user for system testing,,0,https://samplesite.edu,demo_password_18,Password915!,
test_folder,1,login,TestAccount_793,Mock user for system testing,,0,https://demoservice.org,sample_social_76,TestPass432,
test_folder,,login,TestAccount_794,Sample account for documentation,,0,https://testapp.net,demo_password_81,TestPass106,
test_folder,1,login,TestAccount_795,Test account for development,,0,https://mocksite.com,test_user_812,TestPass248,
test_folder,1,login,TestAccount_796,Sample account for documentation,,0,https://demoservice.org,sample_social_90,Admin429#,
test_folder,,login,TestAccount_797,Sample account for documentation,,0,https://mocksite.com,sample_email_7,TestPass746,
test_folder,1,login,TestAccount_798,Demo login for testing,,0,https://mocksite.com,sample_banking_72,Admin940#,
test_folder,,login,TestAccount_799,Demo login for testing,,0,https://testapp.net,test_user_631,Admin860#,
test_folder,,login,TestAccount_800,Test account for development,,0,https://samplesite.edu,demo_cat_12,Password631!,
test_folder,,login,TestAccount_801,Sample account for documentation,,0,https://testapp.net,test_user_348,TestPass947,
test_folder,,login,TestAccount_802,Sample account for documentation,,0,https://demoservice.org,sample_email_99,Password951!,
test_folder,,login,TestAccount_803,Demo login for testing,,0,https://testapp.net,sample_banking_4,Admin808#,
test_folder,1,login,TestAccount_804,Test account for development,,0,https://demoservice.org,sample_social_25,Password639!,
test_folder,,login,TestAccount_805,Test account for development,,0,https://mocksite.com,demo_love_18,TestPass960,
test_folder,,login,TestAccount_806,Mock user for system testing,,0,https://demoservice.org,demo_password_63,Password996!,
test_folder,,login,TestAccount_807,Test account for development,,0,https://testapp.net,sample_shopping_32,Admin279#,
test_folder,,login,TestAccount_808,Demo login for testing,,0,https://demoservice.org,test_user_389,Admin211#,
test_folder,1,login,TestAccount_809,Test account for development,,0,https://demoservice.org,demo_test_79,TestPass447,
test_folder,1,login,TestAccount_810,Sample account for documentation,,0,https://samplesite.edu,sample_shopping_69,Password185!,
test_folder,1,login,TestAccount_811,Demo login for testing,,0,https://testapp.net,demo_love_71,Admin171#,
test_folder,1,login,TestAccount_812,Test account for development,,0,https://samplesite.edu,demo_love_19,Admin331#,
test_folder,,login,TestAccount_813,Mock user for system testing,,0,https://samplesite.edu,demo_cat_90,TestPass991,
test_folder,,login,TestAccount_814,Demo login for testing,,0,https://samplesite.edu,test_user_445,Password659!,
test_folder,1,login,TestAccount_815,Mock user for system testing,,0,https://testapp.net,demo_love_67,TestPass903,
test_folder,1,login,TestAccount_816,Sample account for documentation,,0,https://testapp.net,test_user_985,Admin715#,
test_folder,1,login,TestAccount_817,Demo login for testing,,0,https://testapp.net,sample_banking_91,Admin507#,
test_folder,1,login,TestAccount_818,Test account for development,,0,https://samplesite.edu,demo_password_19,Admin294#,
test_folder,,login,TestAccount_819,Sample account for documentation,,0,https://demoservice.org,test_user_667,Admin160#,
test_folder,,login,TestAccount_820,Sample account for documentation,,0,https://demoservice.org,sample_social_61,TestPass803,
test_folder,1,login,TestAccount_821,Test account for development,,0,https://mocksite.com,sample_email_58,TestPass135,
test_folder,,login,TestAccount_822,Mock user for system testing,,0,https://samplesite.edu,sample_banking_42,TestPass470,
test_folder,,login,TestAccount_823,Mock user for system testing,,0,https://mocksite.com,sample_shopping_8,Password669!,
test_folder,,login,TestAccount_824,Test account for development,,0,https://mocksite.com,demo_love_15,Password362!,
test_folder,1,login,TestAccount_825,Mock user for system testing,,0,https://samplesite.edu,test_user_233,Admin811#,
test_folder,,login,TestAccount_826,Mock user for system testing,,0,https://mocksite.com,test_user_154,TestPass444,
test_folder,,login,TestAccount_827,Demo login for testing,,0,https://samplesite.edu,sample_email_89,Admin702#,
